timestamp,open,high,low,close,volume
2026-02-03 01:18:00,2370.63,2371.5,2369.35,2369.54,26.1735
2026-02-03 01:19:00,2369.37,2375.47,2367.69,2374.62,16.875
2026-02-03 01:20:00,2374.87,2378.94,2373.5,2376.8,73.1687
2026-02-03 01:21:00,2376.81,2377.42,2373.2,2373.59,64.3129
2026-02-03 01:22:00,2373.69,2374.07,2371.86,2371.87,9.5563
2026-02-03 01:23:00,2371.86,2375.53,2371.53,2373.84,12.7622
2026-02-03 01:24:00,2373.68,2375.16,2372.55,2372.7,6.4327
2026-02-03 01:25:00,2372.7,2373.13,2366.45,2370.11,14.2293
2026-02-03 01:26:00,2369.86,2369.86,2362.66,2362.67,54.2915
2026-02-03 01:27:00,2362.67,2365.83,2362.67,2365.32,5.6842
2026-02-03 01:28:00,2365.83,2365.85,2363.9,2365.06,5.4303
2026-02-03 01:29:00,2365.08,2366.25,2361.84,2363.93,11.2688
2026-02-03 01:30:00,2363.88,2365.08,2362.25,2364.35,23.8069
2026-02-03 01:31:00,2364.13,2368.51,2363.82,2367.88,65.7461
2026-02-03 01:32:00,2367.94,2370.52,2365.24,2369.38,84.7967
2026-02-03 01:33:00,2369.37,2369.37,2364.82,2365.23,7.5438
2026-02-03 01:34:00,2365.36,2366.67,2364.32,2364.33,6.632
2026-02-03 01:35:00,2364.49,2370.77,2362.67,2363.62,16.2972
2026-02-03 01:36:00,2363.9,2364.03,2357.84,2360.94,22.0471
2026-02-03 01:37:00,2361.17,2361.17,2356.85,2360.25,23.9938
2026-02-03 01:38:00,2360.03,2362.59,2360.03,2362.27,2.5487
2026-02-03 01:39:00,2362.26,2362.26,2357.14,2357.57,5.5865
2026-02-03 01:40:00,2357.57,2358.37,2355.0,2355.94,7.8167
2026-02-03 01:41:00,2356.05,2359.08,2343.33,2345.56,236.1483
2026-02-03 01:42:00,2345.81,2351.72,2345.81,2348.68,38.5749
2026-02-03 01:43:00,2348.64,2350.97,2347.39,2348.79,56.4901
2026-02-03 01:44:00,2348.57,2351.71,2348.29,2350.86,33.3169
2026-02-03 01:45:00,2350.93,2353.26,2350.51,2352.83,12.1785
2026-02-03 01:46:00,2353.36,2353.46,2350.15,2351.18,4.1898
2026-02-03 01:47:00,2350.99,2356.44,2350.6,2354.9,18.8979
2026-02-03 01:48:00,2354.9,2357.79,2354.67,2357.54,27.5607
2026-02-03 01:49:00,2357.54,2357.54,2354.58,2356.01,40.8216
2026-02-03 01:50:00,2356.01,2356.32,2349.97,2349.97,98.8746
2026-02-03 01:51:00,2349.96,2349.97,2343.65,2347.1,47.6918
2026-02-03 01:52:00,2346.57,2347.7,2345.24,2347.7,16.5572
2026-02-03 01:53:00,2347.25,2348.98,2345.85,2348.81,6.6209
2026-02-03 01:54:00,2348.31,2355.22,2348.31,2355.03,29.3174
2026-02-03 01:55:00,2354.64,2355.3,2351.1,2354.08,17.3905
2026-02-03 01:56:00,2354.23,2354.92,2351.69,2352.06,9.436
2026-02-03 01:57:00,2352.05,2353.75,2351.41,2352.86,31.1281
2026-02-03 01:58:00,2352.85,2352.9,2350.03,2351.64,45.0892
2026-02-03 01:59:00,2351.61,2355.24,2350.6,2354.17,19.3787
2026-02-03 02:00:00,2353.34,2354.42,2351.02,2351.02,5.0566
2026-02-03 02:01:00,2350.95,2352.13,2347.76,2350.2,23.6588
2026-02-03 02:02:00,2350.2,2351.53,2348.65,2349.8,61.717
2026-02-03 02:03:00,2349.99,2349.99,2344.82,2347.94,140.7154
2026-02-03 02:04:00,2347.94,2348.21,2345.85,2347.6,23.8403
2026-02-03 02:05:00,2347.6,2347.61,2342.55,2342.87,62.295
2026-02-03 02:06:00,2343.05,2346.22,2341.87,2342.58,37.514
2026-02-03 02:07:00,2342.12,2343.61,2340.15,2341.67,22.5937
2026-02-03 02:08:00,2341.68,2342.86,2338.69,2342.07,47.3162
2026-02-03 02:09:00,2341.89,2345.51,2339.91,2344.0,21.5661
2026-02-03 02:10:00,2343.77,2343.77,2337.03,2339.35,13.1792
