2026-04-17 14:45:54 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-04-17 14:45:54 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-04-17 14:45:54 | DEBUG    | matplotlib:1560 | interactive is False
2026-04-17 14:45:54 | DEBUG    | matplotlib:1561 | platform is win32
2026-04-17 14:45:54 | INFO     | kline_scheduler:80 | [K线定时] 下次同步于 2026-04-18 02:00:00，等待 11.2h
2026-04-17 14:46:33 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:33 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:33 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:33 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:38 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:38 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:38 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:38 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:43 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:43 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:48 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:48 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:53 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:53 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:46:58 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:46:58 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:03 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:03 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:08 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:08 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:13 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:13 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:18 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:18 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:23 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:23 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:28 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:28 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:33 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:33 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:38 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:38 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:43 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:43 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:48 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:48 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:53 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:53 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:47:58 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:47:58 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:48:22 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:48:22 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:49:22 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:49:22 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 14:50:08 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 14:50:08 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:06:43 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 15:06:43 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:06:43 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 15:06:43 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:06:48 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 15:06:48 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:06:53 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 15:06:53 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:06:58 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 15:06:58 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:07:03 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-17 15:07:03 | INFO     | backpack_quant_trading.api.routers.trading:408 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-17 15:07:08 | INFO     | backpack_quant_trading.api.routers.trading:407 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
