2026-04-09 14:07:43 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-04-09 14:07:43 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-04-09 14:07:43 | DEBUG    | matplotlib:1560 | interactive is False
2026-04-09 14:07:43 | DEBUG    | matplotlib:1561 | platform is win32
2026-04-09 14:09:02 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:02 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:03 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:03 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:08 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:08 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:08 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:08 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:12 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:12 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:13 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:13 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:18 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:18 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:19 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:19 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:23 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:23 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:24 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:24 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:28 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:28 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:29 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:29 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:33 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:33 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:34 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:34 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:38 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:38 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:39 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:39 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:43 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:43 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:44 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:44 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:48 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:48 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:49 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:49 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:53 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:53 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:54 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:54 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
2026-04-09 14:09:58 | INFO     | backpack_quant_trading.api.routers.trading:387 | [DEBUG] HYPE_STRATEGY_INSTANCES 数量: 0
2026-04-09 14:09:58 | INFO     | backpack_quant_trading.api.routers.trading:388 | [DEBUG] HYPE_STRATEGY_INSTANCES keys: []
