2026-04-10 14:29:00 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-04-10 14:29:00 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-04-10 14:29:00 | DEBUG    | matplotlib:1560 | interactive is False
2026-04-10 14:29:00 | DEBUG    | matplotlib:1561 | platform is win32
2026-04-10 14:32:37 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-04-10 14:32:37 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-04-10 14:32:37 | DEBUG    | matplotlib:1560 | interactive is False
2026-04-10 14:32:37 | DEBUG    | matplotlib:1561 | platform is win32
2026-04-10 14:37:20 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-04-10 14:37:20 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-04-10 14:37:20 | DEBUG    | matplotlib:1560 | interactive is False
2026-04-10 14:37:20 | DEBUG    | matplotlib:1561 | platform is win32
2026-04-10 15:00:46 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-04-10 15:00:46 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-04-10 15:00:46 | DEBUG    | matplotlib:1560 | interactive is False
2026-04-10 15:00:46 | DEBUG    | matplotlib:1561 | platform is win32
2026-04-10 15:00:46 | INFO     | kline_scheduler:80 | [K线定时] 下次同步于 2026-04-11 02:00:00，等待 11.0h
2026-04-10 15:00:56 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.hyperliquid.xyz:443
