time,open,high,low,close,Histogram,MACD,Signal line,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Open Interest,Open Interest (开盘价),Open Interest (最高价,Open Interest (最低价),Open Interest (关闭),Volume Delta (开盘价),Volume Delta (最高价,Volume Delta (最低价),Volume Delta (关闭),CDV Line,CDV Candles (开盘价),CDV Candles (最高价,CDV Candles (最低价),CDV Candles (关闭),SMA 1,SMA 2,EMA 1,EMA 2
2025-10-28T21:30:00+08:00,193.04,195.46,192.2,192.8,1.144237153578717,2.4103757772331846,1.2661386236544676,72.1921257855721,60.11921238808278,,,,,,,,,,0,1138184,-1434506,-1352143,,4965258416.355667,4966708628.177535,4963774018.284897,4965241323.231216,,,,
2025-10-28T23:30:00+08:00,192.8,196.58,191.91,194.59,1.1845450822689505,2.746819976490656,1.5622748942217053,74.97007384003564,62.3192885912668,,,,,,,,,,0,2411316,-438184,1586827,,4965249869.793442,4968960234.239929,4963774018.284897,4966367126.262413,,,,
2025-10-29T01:30:00+08:00,194.63,202.205,194.51,202.015,1.6073166923446902,3.571420759652568,1.964104067307878,82.69329942962682,64.64542426211611,,,,,,,,,,0,7167743,0,6737899,,4965808498.027927,4981616662.671378,4965808498.027927,4975288448.455654,,,,
2025-10-29T03:30:00+08:00,202.01,203.15,200.66,201.04,1.7079149660260167,4.098997774840399,2.391082808814382,79.23586618968574,66.77386578703661,,,,,,,,,,0,657985,-1229328,-1229328,,4970548473.241791,4981616662.671378,4970548473.241791,4980316830.992663,,,,
2025-10-29T21:30:00+08:00,208.01,212.16,207.09,208.795,2.1545432276978143,5.08426184343665,2.9297186157388357,84.7112756587713,69.05536915505895,,,,,,,,,,0,2213637,0,768413,,4975432652.117228,4986182988.668485,4975432652.117228,4982599993.991217,,,,
2025-10-29T23:30:00+08:00,208.79,209.07,205.04,206.79,2.1668723519365356,5.638309055659505,3.4714367037229694,78.91710618626949,71.07943187680647,,,,,,,,,,0,113139,-1182861,-1182861,,4979016323.054222,4986182988.668485,4979016323.054222,4984314463.366375,,,,
2025-10-30T01:30:00+08:00,206.78,208.025,204.77,207.055,2.0462722340019717,6.029276996225434,3.9830047622234623,79.12038338730015,72.48019282569402,,,,,,,,,,0,1189912,-165527,1189912,,4981665393.210299,4985520216.690994,4981665393.210299,4983983077.37763,,,,
2025-10-30T03:30:00+08:00,207.06,208.05,206.53,207.32,1.8440128314653492,6.288020801555149,4.4440079700898,79.33495853258903,73.94785760517239,,,,,,,,,,0,546559,-55703,541293,,4982824235.293964,4986802451.987047,4982824235.293964,4986161334.339021,,,,
2025-10-30T21:30:00+08:00,205.14,206.14,201.42,203.07,1.3088341130570713,6.080050611411139,4.771216498354067,67.37608187624821,74.21952668037098,,,,,,,,,,0,0,-1847664,-1226041,,4984492784.816492,4986802451.987047,4981352771.3737,4984077611.680373,,,,
2025-10-30T23:30:00+08:00,203.09,203.83,202.06,203.05,0.8600085901943748,5.846227236097036,4.986218645902661,67.32465079603273,74.67832552620483,,,,,,,,,,0,28527,-505140,-146335,,4984285198.248432,4984285198.248432,4980096705.512118,4980724738.442909,,,,
2025-10-31T01:30:00+08:00,203.04,204.43,201.88,202.54,0.4556049641081863,5.555724851037894,5.100119886929708,65.94232936207823,74.36656707512775,,,,,,,,,,0,461896,-235086,-108098,,4982504968.345671,4982504968.345671,4978700592.531726,4979398649.021922,,,,
2025-10-31T03:30:00+08:00,202.55,203.14,201.97,202.81,0.1489829905562683,5.2863486251250436,5.137365634568775,66.33639971743649,74.03710770946874,,,,,,,,,,0,439009,-208736,439009,,4980951808.683796,4980951808.683796,4978700592.531726,4979133144.615059,,,,
2025-10-31T21:30:00+08:00,206.49,207.97,204.62,205.3,0.06105794429337674,5.213688064935496,5.15263012064212,69.80614544237305,74.12923613183793,,,,,,,,,,0,816299,-1359336,-1359336,,4980042476.649427,4980042476.649427,4976310306.638691,4977938001.668542,,,,
2025-10-31T23:30:00+08:00,205.29,205.69,202.07,202.82,-0.20249588117355088,4.899510269175181,5.102006150348732,62.857052544502935,73.629839196323,,,,,,,,,,0,108501,-479739,-259330,,4978990239.158985,4978990239.158985,4973255276.644216,4974782791.641453,,,,
2025-11-01T01:30:00+08:00,202.81,204.76,202.44,204.41,-0.3021150751058972,4.724362306466361,5.026477381572258,65.24580846697518,73.1336736735661,,,,,,,,,,0,622868,0,461426,,4976886515.400219,4976886515.400219,4973255276.644216,4974239424.7476635,,,,
2025-11-01T03:30:00+08:00,204.41,204.66,202.39,202.56,-0.5126051973400605,4.385720884897182,4.898326082237243,60.38007465975672,72.09153087497474,,,,,,,,,,0,231950,-1486487,-1486487,,4975562970.073941,4975562970.073941,4973259292.066972,4974241432.459042,,,,
2025-11-03T22:30:00+08:00,208.03,209.45,206.8,207.92,-0.3202591424216017,4.498002154210241,4.818261296631842,67.85891144067898,71.03193173290703,,,,,,,,,,0,1048014,0,763944,,4974902201.266491,4974902201.266491,4970566879.780179,4971913085.923575,,,,
2025-11-04T00:30:00+08:00,207.92,211.335,207.71,210.96,-0.03283331862275851,4.777219648353395,4.810052966976153,71.18155958663338,70.4566241184033,,,,,,,,,,0,1724243,-39874,1513191,,4973407643.595034,4974245905.540869,4970566879.780179,4972406392.660524,,,,
2025-11-04T02:30:00+08:00,210.955,211.055,206.82,207.07,-0.14306225080484403,4.631225153470098,4.774287404274942,62.30566726467389,68.8562235188249,,,,,,,,,,0,0,-1662728,-1549158,,4972907018.127779,4974245905.540869,4970879437.904505,4972562671.722687,,,,
2025-11-04T04:30:00+08:00,207.08,207.45,206.34,207.01,-0.25200737718356425,4.459278182795487,4.711285559979051,62.176883887124006,67.66049335460022,,,,,,,,,,0,189874,-393342,-393342,,4972734844.925233,4972734844.925233,4970140872.715316,4970510155.309911,,,,
2025-11-04T22:30:00+08:00,202.98,203.96,200.9,201.85,-0.6793324650897636,3.862119978616846,4.54145244370661,52.18666626672613,65.73665641741637,,,,,,,,,,0,685283,-825372,-355768,,4971622500.117572,4971622500.117572,4966126422.761067,4968133647.738192,,,,
2025-11-05T00:30:00+08:00,201.85,202.3,199.8,199.82,-1.0825132337552237,3.1883109015125797,4.270824135267803,48.86056476618263,63.55991400553019,,,,,,,,,,0,5545,-1583947,-1583947,,4969878073.927881,4969878073.927881,4963118722.919067,4964622572.840067,,,,
2025-11-05T02:30:00+08:00,199.82,200.85,198.58,199.885,-1.3132601364280516,2.6292489647327386,3.9425091011607902,48.97270990440636,62.24538743611292,,,,,,,,,,0,608167,-180671,301289,,4967250323.383974,4967250323.383974,4963118722.919067,4963949977.518737,,,,
2025-11-05T04:30:00+08:00,199.89,200.26,197.93,198.54,-1.5108224190532802,2.05398107734419,3.56480349639747,46.69104567198394,60.77155849868086,,,,,,,,,,0,511793,-742785,511793,,4965600150.451355,4965600150.451355,4962803491.929565,4963792362.023986,,,,
2025-11-05T22:30:00+08:00,198.74,202.915,196.98,202.34,-1.3454433331713487,1.8829993299332841,3.228442663104633,53.30970745219355,59.86922836226052,,,,,,,,,,0,2895206,-593591,2685323,,4964696256.237671,4968827876.029397,4962803491.929565,4965815683.979481,,,,
2025-11-06T00:30:00+08:00,202.35,202.4,200.69,200.96,-1.2887580348738106,1.6174951195123697,2.9062531543861803,50.84102897971326,58.76241616670887,,,,,,,,,,0,0,-516641,-408665,,4965255970.108576,4968827876.029397,4965255970.108576,4967574393.295479,,,,
2025-11-06T02:30:00+08:00,200.95,202.27,199.16,199.53,-1.3034249768307764,1.2769719333477099,2.5803969101784863,48.342803149617936,57.229320288654925,,,,,,,,,,0,588402,-332932,-218822,,4966415181.702027,4966415181.702027,4964239091.526191,4965280001.043876,,,,
2025-11-06T04:30:00+08:00,199.52,199.52,194.97,195.195,-1.5444647995356777,0.649815910758889,2.1942807102945667,41.659791708898595,55.7152302289689,,,,,,,,,,0,0,-3835216,-3835216,,4965847591.3729515,4965847591.3729515,4960498702.295422,4962368896.910807,,,,
2025-11-06T22:30:00+08:00,196.49,197.61,189.46,190.7,-1.9214457310358424,-0.20752645350023613,1.7139192775356062,36.08873796811513,53.63258233619319,,,,,,,,,,0,493607,-3042975,-2801994,,4964108244.141879,4964108244.141879,4953694015.301557,4957096358.798489,,,,
2025-11-07T00:30:00+08:00,190.69,190.75,186.38,189.21,-2.167718509289668,-0.995728859076479,1.171989650213189,34.444439575079414,51.78003697300194,,,,,,,,,,0,0,-1420374,-1073781,,4960602301.470184,4960602301.470184,4950227621.897666,4951960818.599611,,,,
2025-11-07T02:30:00+08:00,189.2,190.69,188.34,189.82,-2.1801981603597347,-1.5532580502364794,0.6269401101232553,35.735388539734586,49.48549962293448,,,,,,,,,,0,479189,-238775,31249,,4956281560.034898,4956281560.034898,4950227621.897666,4951148224.266815,,,,
2025-11-07T04:30:00+08:00,189.81,189.975,187.05,188.09,-2.1898508254229663,-2.110373421655453,0.07947740376751367,33.70801546195234,46.808817899742984,,,,,,,,,,0,0,-1263087,-210175,,4953714892.150856,4953714892.150856,4950229883.840237,4951149355.2381,,,,
2025-11-07T22:30:00+08:00,184.86,185.69,178.91,180.11,-2.5910948676400163,-3.1593911807825066,-0.5682963131424904,26.296931768964953,44.236765364335206,,,,,,,,,,0,0,-6685262,-6685262,,4952432123.694478,4952432123.694478,4941769952.111623,4945999917.975929,,,,
2025-11-08T00:30:00+08:00,180.09,184.5,179.7,184.45,-2.4246076753924903,-3.5990559073831037,-1.174448231990613,34.70506438298764,42.274492542611185,,,,,,,,,,0,2913102,-8740,2913102,,4949216020.835203,4949216020.835203,4941769952.111623,4944257329.119956,,,,
2025-11-08T02:30:00+08:00,184.45,187.47,183.68,186.14,-2.0745957156658594,-3.767692876572937,-1.6930971609070777,37.68618785669462,41.23874408475179,,,,,,,,,,0,1650121,-413249,1418999,,4946736674.977579,4950225341.141481,4946736674.977579,4948485023.634886,,,,
2025-11-08T04:30:00+08:00,186.15,188.32,186.13,188.24,-1.5970085269963037,-3.6893578196524572,-2.0923492926561535,41.274143764212965,40.696856870325384,,,,,,,,,,0,1609197,0,1609197,,4947610849.306232,4952317261.497645,4947610849.306232,4951271301.319563,,,,
2025-11-10T22:30:00+08:00,195.11,197.67,193.92,194.12,-0.8196248912683006,-3.1168804067415294,-2.297255515473229,49.9618774197482,40.767511692849794,,,,,,,,,,0,2249811,-711720,929795,,4949441075.312898,4952317261.497645,4947671911.713645,4949994586.605645,,,,
2025-11-11T00:30:00+08:00,194.13,197.26,193.79,196.72,-0.10254023169844384,-2.4254308050962834,-2.3228905733978396,53.2548945473176,41.23635804108791,,,,,,,,,,0,785435,-88741,689420,,4949717830.959271,4949812906.22085,4947671911.713645,4948742408.967247,,,,
2025-11-11T02:30:00+08:00,196.75,198.91,196.59,198.75,0.5030170765736082,-1.6941192276808295,-2.1971363042544376,55.70591048460097,41.40751540054559,,,,,,,,,,0,1100545,0,1100545,,4949230119.963259,4952620549.634644,4949230119.963259,4951216727.927747,,,,
2025-11-11T04:30:00+08:00,198.74,199.94,198.64,199.01,0.8928231443357464,-1.0811073738347545,-1.973930518170501,56.02395517628119,41.77772441458615,,,,,,,,,,0,1040630,0,5334,,4950223423.945503,4953874089.5654125,4950223423.945503,4953247319.600028,,,,
2025-11-11T22:30:00+08:00,195.16,195.41,191.56,192.37,0.6845894312589249,-1.118193729096845,-1.8027831603557698,46.78490120911284,41.66644570455008,,,,,,,,,,0,0,-2354065,-1944610,,4951735371.772766,4953874089.5654125,4948891616.380997,4951382852.973205,,,,
2025-11-12T00:30:00+08:00,192.39,193.97,191.3,193.66,0.6169456811195435,-1.0316010589563405,-1.648546740075884,48.55975696823501,42.159300365931244,,,,,,,,,,0,189216,-670142,189216,,4951559112.372986,4951559112.372986,4948891616.380997,4950048787.740547,,,,
2025-11-12T02:30:00+08:00,193.66,194.62,193.14,194.11,0.5859540116180351,-0.9161042255533403,-1.5020582371713753,49.19630470858352,43.09555513310755,,,,,,,,,,0,326217,-155661,69749,,4950803950.0567665,4952650769.488611,4950803950.0567665,4951928364.294354,,,,
2025-11-12T04:30:00+08:00,194.1,194.3,192.82,193.25,0.49462314339822866,-0.8837793079235894,-1.378402451321818,47.974480102996004,44.06198659938731,,,,,,,,,,0,349081,-639009,349081,,4951366157.17556,4952650769.488611,4951237770.113611,4951944269.801111,,,,
2025-11-12T22:30:00+08:00,195.72,195.88,191.46,193.07,0.4125292146157331,-0.8627409330521516,-1.2752701476678847,47.70741263742934,44.917131177794076,,,,,,,,,,0,0,-1718860,-846337,,4951655213.488336,4951655213.488336,4947121512.942797,4949179641.528204,,,,
2025-11-13T00:30:00+08:00,193.07,193.56,191.66,192.63,0.32299548980507975,-0.871525785411535,-1.1945212752166148,47.018374635505126,45.86787111876213,,,,,,,,,,0,136385,-445397,-166633,,4950417427.50827,4950417427.50827,4945630612.116481,4946376062.529639,,,,
2025-11-13T02:30:00+08:00,192.62,193.265,191.13,192.4,0.2461576881239913,-0.8868241650616255,-1.1329818531856168,46.63917491128071,47.320888486070395,,,,,,,,,,0,183070,-484192,-224189,,4948396745.018955,4948396745.018955,4944559600.5836935,4945095106.350087,,,,
2025-11-13T04:30:00+08:00,192.39,193.98,192.325,193.86,0.2885962183202122,-0.7722365802853517,-1.060832798605564,49.427385123237926,48.372482824659706,,,,,,,,,,0,876521,0,876521,,4946745925.684521,4946745925.684521,4944559600.5836935,4945169960.761187,,,,
2025-11-13T22:30:00+08:00,191.05,191.44,185.39,186.3,-0.17272295210254596,-1.2767364887337465,-1.1040135366312005,38.27491963731583,48.41453509470408,,,,,,,,,,0,0,-2226432,-1983137,,4945957943.222854,4945957943.222854,4938840182.92215,4942310251.930414,,,,
2025-11-14T00:30:00+08:00,186.29,187.23,184.57,184.86,-0.5346468035472864,-1.7723220410653084,-1.237675237518022,36.58177743218797,48.07936607098801,,,,,,,,,,0,388943,-651770,-651770,,4944134097.576633,4944134097.576633,4935939850.140195,4937390016.531172,,,,
2025-11-14T02:30:00+08:00,184.86,186.48,183.85,185.95,-0.6526216906484568,-2.053452350828593,-1.4008306601801361,38.789054862488065,47.281307316898,,,,,,,,,,0,427008,-485720,394186,,4940762057.053903,4940762057.053903,4935939850.140195,4937205363.729548,,,,
2025-11-14T04:30:00+08:00,185.955,187.19,185.69,186.95,-0.615765787348594,-2.1705378943658786,-1.5547721070172846,40.82397256205031,46.393384317950336,,,,,,,,,,0,412736,-513432,136846,,4938983710.391726,4940125213.682236,4938470877.318902,4939298045.500568,,,,
2025-11-14T22:30:00+08:00,182.92,190.561,180.58,189.95,-0.3547582091273973,-1.9982198684265313,-1.643461659299134,46.56332780115478,45.74034269770418,,,,,,,,,,0,2563373,-615942,2563373,,4939140877.946147,4946274562.356868,4939140877.946147,4943199888.019552,,,,
2025-11-15T00:30:00+08:00,189.98,190.68,188.63,189.22,-0.2041704724710831,-1.898674749887988,-1.6945042774169048,45.409216751539546,44.98214709593692,,,,,,,,,,0,149783,-289428,-23451,,4941170382.982849,4946274562.356868,4941170382.982849,4945217581.199551,,,,
2025-11-15T02:30:00+08:00,189.19,191.01,188.4,190.1,-0.027474026757163816,-1.7288468108633595,-1.7013727841061956,47.11103490669057,45.00544236004961,,,,,,,,,,0,893980,-226214,752984,,4943193982.0912,4946045109.590126,4943193982.0912,4945102854.816179,,,,
2025-11-15T04:30:00+08:00,190.09,190.46,189.37,190.27,0.11107620987682876,-1.5625275217601597,-1.6736037316369885,47.45183703454423,44.92630522192884,,,,,,,,,,0,523059,-314684,523059,,4944148418.45369,4946916473.484621,4944148418.45369,4946480791.537374,,,,
2025-11-17T22:30:00+08:00,185.97,189,184.9,187.19,0.01079353676851813,-1.6601118106763408,-1.670905347444859,42.15222355538145,44.4231565681287,,,,,,,,,,0,928191,-228341,208788,,4945314604.995531,4949933211.923645,4945314604.995531,4948424842.704133,,,,
2025-11-18T00:30:00+08:00,187.2,188.295,186.26,186.73,-0.06675031522161068,-1.7543432414718723,-1.6875929262502616,41.40839749848164,43.95415066780624,,,,,,,,,,0,531048,0,379599,,4946869723.849833,4949933211.923645,4946869723.849833,4949250538.183474,,,,
2025-11-18T02:30:00+08:00,186.72,187.55,184.32,184.94,-0.21070229320953282,-1.9509707927621776,-1.7402684995526447,38.55714517326262,43.30056013465146,,,,,,,,,,0,174843,-814456,-797691,,4948060131.016653,4948567864.443301,4946388999.156923,4947478431.800112,,,,
2025-11-18T04:30:00+08:00,184.94,186.8,184.48,186.55,-0.1712711073511488,-1.9543573837415806,-1.7830862763904318,42.398948835212664,42.970601148916295,,,,,,,,,,0,1190067,-292630,1190067,,4947769281.408382,4947892670.516837,4946388999.156923,4947140834.83688,,,,
2025-11-18T22:30:00+08:00,183.35,184.27,179.66,182.89,-0.35489468185669715,-2.2267046287113033,-1.871809946854606,36.77033718660735,42.26568416858248,,,,,,,,,,0,880728,-1975366,-1418603,,4947455058.122631,4947892670.516837,4943876683.374755,4945884676.945796,,,,
2025-11-19T00:30:00+08:00,182.9,184.8,181.4,183.62,-0.3877303867430939,-2.3564729302834735,-1.9687425435403796,38.523341196919596,41.486823888131184,,,,,,,,,,0,628389,-244512,404475,,4946669867.534214,4946669867.534214,4943876683.374755,4944925693.23652,,,,
2025-11-19T02:30:00+08:00,183.62,184.65,182.4,182.91,-0.4153475942063496,-2.4879270362983164,-2.0725794420919668,37.43622913961332,41.42691742400957,,,,,,,,,,0,95536,-918962,-918962,,4945797780.385366,4945974703.098285,4944217277.427174,4945095990.26273,,,,
2025-11-19T04:30:00+08:00,182.9,183.1,181.16,181.3,-0.49473544518592494,-2.6909987485743727,-2.1962633033884478,35.02270180154204,41.31555487896343,,,,,,,,,,0,98109,-1672386,-1672386,,4945446885.324048,4945446885.324048,4942233948.633359,4943225613.030266,,,,
2025-11-19T22:30:00+08:00,184.77,187.86,183.28,185.39,-0.237522204311984,-2.493166058778428,-2.255643854466444,44.76490810060672,41.74240153882904,,,,,,,,,,0,1636623,-558377,1067716,,4944336249.177156,4945414835.183578,4942233948.633359,4943824391.908468,,,,
2025-11-20T00:30:00+08:00,185.39,185.6,182.84,184.26,-0.11540430720113859,-2.3998992384678672,-2.2844949312667286,42.85321192967629,41.88734720794519,,,,,,,,,,0,60353,-586546,-80045,,4944080320.542812,4945414835.183578,4943344627.217998,4944379731.200788,,,,
2025-11-20T02:30:00+08:00,184.25,187.06,184.12,186.705,0.14404800162206488,-2.1044349292391473,-2.248482930861212,48.025217207857004,41.99176787985249,,,,,,,,,,0,381540,-266627,380455,,4944230025.871799,4946040992.24946,4943344627.217998,4944692809.733728,,,,
2025-11-20T04:30:00+08:00,186.72,187.34,185.75,186.775,0.32408267424317305,-1.843379588057246,-2.167462262300419,48.16984557937245,42.188955653269126,,,,,,,,,,0,872431,0,872431,,4944461417.802764,4946923800.122102,4944461417.802764,4946482396.1857815,,,,
2025-11-20T22:30:00+08:00,195.94,196,188.49,189.74,0.6289156828184908,-1.3813176587773057,-2.0102333415957965,54.00774797416648,42.68157801523169,,,,,,,,,,0,68871,-4413468,-3518394,,4945471906.994272,4946923800.122102,4936070511.381756,4941497155.751928,,,,
2025-11-21T00:30:00+08:00,189.74,189.94,181.79,184.51,0.4715708395587086,-1.4207697921474107,-1.8923406317061193,44.488840806563495,42.469935427518784,,,,,,,,,,0,0,-4074195,-2800658,,4943484531.3731,4943484531.3731,4928064019.526541,4932067265.454148,,,,
2025-11-21T02:30:00+08:00,184.5,184.86,180.95,182.38,0.22955010182771507,-1.6054030044214755,-1.8349531062491906,41.29651625892807,42.40881347777211,,,,,,,,,,0,0,-1163207,-962453,,4937775898.413624,4937775898.413624,4924173003.179994,4926118511.353267,,,,
2025-11-21T04:30:00+08:00,182.38,182.525,179.85,180.94,-0.009345722202042328,-1.8466352590017436,-1.8372895367997013,39.24619875920792,42.25437071068113,,,,,,,,,,0,0,-1609087,-409508,,4931947204.883446,4931947204.883446,4922012692.789339,4923092847.984667,,,,
2025-11-21T22:30:00+08:00,181.28,182.3,172.93,178.87,-0.27394342442504493,-2.1797188173310076,-1.9057753929059627,36.445034332385696,42.10350565061849,,,,,,,,,,0,0,-4333478,-2062130,,4927520026.434056,4927520026.434056,4914153614.872583,4918083153.830961,,,,
2025-11-22T00:30:00+08:00,178.87,181.95,178.61,179.34,-0.3780586786197455,-2.3783487411806448,-2.0002900625608993,37.53519026060029,41.75609432386046,,,,,,,,,,0,1213777,0,528575,,4922801590.132509,4922801590.132509,4914153614.872583,4915737237.665248,,,,
2025-11-22T02:30:00+08:00,179.32,184.55,179.14,180.39,-0.3382528325685663,-2.423106103271607,-2.0848532707030407,40.01083363812807,41.98755835611194,,,,,,,,,,0,1961380,0,1138996,,4919269413.898878,4920768571.408005,4917320860.457912,4919044715.932959,,,,
2025-11-22T04:30:00+08:00,180.38,180.91,178.1,178.92,-0.37037628351792673,-2.547823625100449,-2.177447341582522,37.7548392905364,41.93266536279885,,,,,,,,,,0,0,-1690240,-1690240,,4919157064.915918,4920768571.408005,4919157064.915918,4919970343.53434,,,,
2025-11-24T22:30:00+08:00,179.47,182.32,176.49,182.09,-0.14894153736141735,-2.3636242632842936,-2.2146827259228763,44.961786581928685,42.470205180107094,,,,,,,,,,0,494539,-1328242,477078,,4919563704.225129,4924590994.854499,4919172115.660674,4921881555.2575865,,,,
2025-11-25T00:30:00+08:00,182.07,183.37,181.61,182.1,0.01848624943298116,-2.1915749141316496,-2.210061163564631,44.98342695329404,43.18168554808938,,,,,,,,,,0,874451,0,100840,,4920722629.741358,4926166499.968135,4920722629.741358,4925378747.411317,,,,
2025-11-25T02:30:00+08:00,182.12,182.56,181.08,181.67,0.1151647731612222,-2.066105197113103,-2.1812699702743252,44.17903131053746,43.13983720594158,,,,,,,,,,0,110218,-388604,-210721,,4923050688.576338,4926166499.968135,4923050688.576338,4925383185.017121,,,,
2025-11-25T04:30:00+08:00,181.67,183.5,181.215,182.55,0.24576963726072742,-1.874057923698416,-2.1198275609591435,46.29556986517594,43.38571991562012,,,,,,,,,,0,231175,-865991,-865991,,4924216936.79673,4926161167.336349,4924216936.79673,4925380518.701228,,,,
2025-11-25T22:30:00+08:00,174.92,175,169.555,174.72,-0.1656196591171759,-2.3268521348556135,-2.1612324757384376,33.95789440592806,42.38091114405376,,,,,,,,,,0,0,-4790307,-1552591,,4924798727.74898,4926161167.336349,4919513012.4773035,4922837089.906826,,,,
2025-11-26T00:30:00+08:00,174.72,176.48,174.135,176.2,-0.30063475755883307,-2.537025922686979,-2.236391165128146,37.35615701306249,41.60850481788877,,,,,,,,,,0,508305,-25526,438319,,4923817908.827903,4923817908.827903,4919513012.4773035,4921237664.606834,,,,
2025-11-26T02:30:00+08:00,176.2,176.97,173.63,176.845,-0.3079486902929327,-2.6213270279943117,-2.313378337701379,38.833337268412926,40.52461833890637,,,,,,,,,,0,425284,-850439,425284,,4922527786.717369,4925330734.671994,4922527786.717369,4924146525.70418,,,,
2025-11-26T04:30:00+08:00,176.845,178.155,176.71,177.79,-0.2149914214025337,-2.582117614454546,-2.3671261930520124,41.02746387591714,40.2773771295745,,,,,,,,,,0,2003097,0,1423956,,4923337156.210774,4927466218.692756,4923337156.210774,4926398476.682375,,,,
2025-11-26T22:30:00+08:00,181.69,182.91,178.24,180.92,0.07587252482954643,-2.2722855370150796,-2.348158061844626,47.717117532938,40.73599150628949,,,,,,,,,,0,804179,-1306437,-413038,,4924867816.446575,4927466218.692756,4924066716.097466,4925766467.395111,,,,
2025-11-27T00:30:00+08:00,180.93,181.73,180.125,180.8,0.26795263739963726,-2.0132172650950793,-2.2811699024947165,47.49467372093635,41.32516828927009,,,,,,,,,,0,280112,-498181,-93281,,4925317141.920843,4925317141.920843,4922776070.136407,4923421393.116937,,,,
2025-11-27T02:30:00+08:00,180.81,181,179.8,180.5,0.37594990214392343,-1.8112325248148125,-2.187182426958736,46.905967107721665,42.07237777322266,,,,,,,,,,0,283489,-261797,283489,,4924369267.51889,4924369267.51889,4921422036.148907,4922099053.142656,,,,
2025-11-27T04:30:00+08:00,180.505,180.74,179.875,180.18,0.4234510526013713,-1.6578686112070216,-2.081319663808393,46.247467726898655,42.69468330652968,,,,,,,,,,0,150592,-271340,-271340,,4923234160.330773,4923234160.330773,4920501906.137346,4920961971.1431265,,,,
