time,open,high,low,close,Volume
2024-05-09T20:00:00+08:00,18065.75,18119.5,18018.030000000002,18066.530000000002,109292
2024-05-09T22:00:00+08:00,18066.530000000002,18146.780000000002,18038.530000000002,18088.15,154402
2024-05-10T00:00:00+08:00,18088.15,18142.030000000002,18079.530000000002,18115.9,99875
2024-05-10T02:00:00+08:00,18115.9,18148.280000000002,18100.15,18125.030000000002,98292
2024-05-10T04:00:00+08:00,18125.030000000002,18149.13,18120,18129.63,8907
2024-05-10T06:00:00+08:00,18129.63,18152.890000000003,18125.010000000002,18141.140000000003,7546
2024-05-10T08:00:00+08:00,18141.140000000003,18143.890000000003,18127.010000000002,18127.510000000002,12755
2024-05-10T10:00:00+08:00,18127.510000000002,18131.640000000003,18122.390000000003,18126.010000000002,8772
2024-05-10T12:00:00+08:00,18126.010000000002,18144.760000000002,18124.390000000003,18136.890000000003,9128
2024-05-10T14:00:00+08:00,18136.890000000003,18186.890000000003,18130.760000000002,18153.760000000002,20070
2024-05-10T16:00:00+08:00,18153.760000000002,18215.640000000003,18140.260000000002,18211.260000000002,22936
2024-05-10T18:00:00+08:00,18211.260000000002,18212.510000000002,18187.210000000003,18194.260000000002,17253
2024-05-10T20:00:00+08:00,18194.260000000002,18257.29,18156.640000000003,18238.91,87588
2024-05-10T22:00:00+08:00,18238.91,18238.91,18098.04,18145.79,172339
2024-05-11T00:00:00+08:00,18145.79,18163.41,18116.91,18161.41,82390
2024-05-11T02:00:00+08:00,18161.41,18180.04,18138.16,18163.79,95386
2024-05-11T04:00:00+08:00,18163.79,18163.890000000003,18150.260000000002,18151.890000000003,7103
2024-05-13T06:00:00+08:00,18151.890000000003,18171.710000000003,18145.83,18162.460000000003,10408
2024-05-13T08:00:00+08:00,18162.460000000003,18180.210000000003,18155.08,18176.83,11746
2024-05-13T10:00:00+08:00,18176.83,18196.33,18169.210000000003,18194.83,10439
2024-05-13T12:00:00+08:00,18194.83,18214.960000000003,18190.530000000002,18213.83,10071
2024-05-13T14:00:00+08:00,18213.83,18217.210000000003,18195.460000000003,18207.83,13653
2024-05-13T16:00:00+08:00,18207.83,18219.210000000003,18190.83,18206.08,17074
2024-05-13T18:00:00+08:00,18206.08,18237.58,18201.960000000003,18234.58,14004
2024-05-13T20:00:00+08:00,18234.58,18253.36,18169.61,18203.230000000003,93269
2024-05-13T22:00:00+08:00,18203.230000000003,18228.730000000003,18175.86,18210.86,139582
2024-05-14T00:00:00+08:00,18210.86,18226.61,18152.11,18201.230000000003,90630
2024-05-14T02:00:00+08:00,18201.230000000003,18217.86,18184.86,18212.61,72951
2024-05-14T04:00:00+08:00,18212.61,18217.710000000003,18199.08,18203.41,7573
2024-05-14T06:00:00+08:00,18203.41,18207.960000000003,18192.210000000003,18202.09,6404
2024-05-14T08:00:00+08:00,18202.09,18208.09,18187.84,18194.960000000003,14255
2024-05-14T10:00:00+08:00,18194.960000000003,18196.710000000003,18181.460000000003,18184.34,12329
2024-05-14T12:00:00+08:00,18184.34,18201.960000000003,18182.460000000003,18200.59,11399
2024-05-14T14:00:00+08:00,18200.59,18215.84,18198.34,18207.710000000003,16056
2024-05-14T16:00:00+08:00,18207.710000000003,18226.710000000003,18204.710000000003,18219.460000000003,17413
2024-05-14T18:00:00+08:00,18219.460000000003,18222.34,18198.34,18204.84,19008
2024-05-14T20:00:00+08:00,18204.84,18245.11,18084.41,18209.24,88246
2024-05-14T22:00:00+08:00,18209.24,18288.99,18193.36,18238.99,121292
2024-05-15T00:00:00+08:00,18238.99,18257.86,18216.86,18249.74,89499
2024-05-15T02:00:00+08:00,18249.74,18351.36,18247.11,18329.61,102999
2024-05-15T04:00:00+08:00,18329.61,18335.960000000003,18320.84,18328.66,9224
2024-05-15T06:00:00+08:00,18328.66,18343.77,18319.640000000003,18334.640000000003,9628
2024-05-15T08:00:00+08:00,18334.640000000003,18343.390000000003,18317.27,18338.140000000003,14512
2024-05-15T10:00:00+08:00,18338.140000000003,18355.52,18336.52,18341.140000000003,10660
2024-05-15T12:00:00+08:00,18341.140000000003,18342.02,18323.640000000003,18331.77,10359
2024-05-15T14:00:00+08:00,18331.77,18336.02,18310.390000000003,18320.390000000003,17637
2024-05-15T16:00:00+08:00,18320.390000000003,18338.52,18315.890000000003,18330.140000000003,17208
2024-05-15T18:00:00+08:00,18330.140000000003,18335.390000000003,18320.02,18328.140000000003,18237
2024-05-15T20:00:00+08:00,18328.140000000003,18464.52,18310.77,18400.54,219553
2024-05-15T22:00:00+08:00,18400.54,18522.420000000002,18399.920000000002,18512.04,115067
2024-05-16T00:00:00+08:00,18512.04,18601.670000000002,18495.420000000002,18599.670000000002,63819
2024-05-16T02:00:00+08:00,18599.670000000002,18624.54,18589.420000000002,18611.170000000002,105046
2024-05-16T04:00:00+08:00,18611.170000000002,18613.02,18583.27,18611.97,16647
2024-05-16T06:00:00+08:00,18611.97,18642.460000000003,18602.960000000003,18636.210000000003,15138
2024-05-16T08:00:00+08:00,18636.210000000003,18650.210000000003,18632.460000000003,18638.460000000003,20161
2024-05-16T10:00:00+08:00,18638.460000000003,18653.960000000003,18628.34,18647.59,15995
2024-05-16T12:00:00+08:00,18647.59,18648.59,18634.34,18638.210000000003,13423
2024-05-16T14:00:00+08:00,18638.210000000003,18647.09,18621.34,18641.84,24661
2024-05-16T16:00:00+08:00,18641.84,18645.09,18625.16,18636.09,21078
2024-05-16T18:00:00+08:00,18636.09,18641.09,18627.34,18630.210000000003,19805
2024-05-16T20:00:00+08:00,18630.210000000003,18649.960000000003,18587.61,18624.36,122698
2024-05-16T22:00:00+08:00,18624.36,18676.11,18589.24,18656.24,149798
2024-05-17T00:00:00+08:00,18656.24,18656.49,18587.24,18625.61,146680
2024-05-17T02:00:00+08:00,18625.61,18626.61,18559.24,18566.24,138184
2024-05-17T04:00:00+08:00,18566.24,18568.960000000003,18548.59,18553.91,15996
2024-05-17T06:00:00+08:00,18553.91,18574.9,18553.91,18569.15,10542
2024-05-17T08:00:00+08:00,18569.15,18584.9,18563.52,18582.02,16531
2024-05-17T10:00:00+08:00,18582.02,18583.52,18562.4,18568.4,13531
2024-05-17T12:00:00+08:00,18568.4,18582.77,18564.4,18581.52,11156
2024-05-17T14:00:00+08:00,18581.52,18592.52,18562.02,18565.52,20689
2024-05-17T16:00:00+08:00,18565.52,18577.9,18535.15,18572.77,26515
2024-05-17T18:00:00+08:00,18572.77,18595.27,18564.65,18586.65,20809
2024-05-17T20:00:00+08:00,18586.65,18604.52,18539.050000000003,18556.670000000002,110479
2024-05-17T22:00:00+08:00,18556.670000000002,18595.300000000003,18540.050000000003,18572.420000000002,130533
2024-05-18T00:00:00+08:00,18572.420000000002,18579.170000000002,18526.300000000003,18533.800000000003,78876
2024-05-18T02:00:00+08:00,18533.800000000003,18560.920000000002,18463.300000000003,18556.920000000002,123343
2024-05-18T04:00:00+08:00,18556.920000000002,18557.52,18538.9,18550.850000000002,8103
2024-05-20T06:00:00+08:00,18550.850000000002,18597.170000000002,18550.850000000002,18593.29,8678
2024-05-20T08:00:00+08:00,18593.29,18598.670000000002,18584.54,18591.670000000002,14929
2024-05-20T10:00:00+08:00,18591.670000000002,18605.04,18585.54,18595.79,11447
2024-05-20T12:00:00+08:00,18595.79,18604.920000000002,18593.670000000002,18603.170000000002,9343
2024-05-20T14:00:00+08:00,18603.170000000002,18603.170000000002,18580.920000000002,18587.420000000002,15930
2024-05-20T16:00:00+08:00,18587.420000000002,18597.79,18579.79,18596.54,11895
2024-05-20T18:00:00+08:00,18596.54,18615.670000000002,18591.170000000002,18608.04,11529
2024-05-20T20:00:00+08:00,18608.04,18680.32,18561.57,18675.940000000002,87654
2024-05-20T22:00:00+08:00,18675.940000000002,18697.07,18656.07,18668.440000000002,103344
2024-05-21T00:00:00+08:00,18668.440000000002,18720.940000000002,18661.940000000002,18671.940000000002,77397
2024-05-21T02:00:00+08:00,18671.940000000002,18709.940000000002,18633.57,18692.57,108374
2024-05-21T04:00:00+08:00,18692.57,18700.420000000002,18664.170000000002,18672.120000000003,11467
2024-05-21T06:00:00+08:00,18672.120000000003,18682.31,18670.81,18679.93,5331
2024-05-21T08:00:00+08:00,18679.93,18687.68,18669.31,18672.06,13132
2024-05-21T10:00:00+08:00,18672.06,18682.68,18670.93,18679.31,10415
2024-05-21T12:00:00+08:00,18679.31,18684.68,18673.31,18675.81,5806
